mes,ccaa,province,date,ine_code,new_cases,PCR,TestAc,activos,hospitalized,hospitalized_accumulated,hospitalized_new,intensive_care,deceased,cases_accumulated,cases_accumulated_PCR,recovered,deceased_hosp_eus,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida,num_casos_cum1,num_casos2,num_hosp,num_uci,num_def,num_casos_cum2,num_hosp_cum,num_uci_cum,num_def_cum,poblacion,cases_per_cienmil,intensive_care_per_1000000,deceassed_per_100000,hospitalized_per_100000,cases_14days,cases_7days,cases_PCR_14days,cases_PCR_7days,daily_cases,daily_cases_avg7,daily_cases_PCR,daily_cases_PCR_avg7,daily_deaths,daily_deaths_hosp_eus,daily_deaths_inc,daily_deaths_avg3,daily_deaths_avg7,daily_deaths_avg7_hosp_eus,deaths_last_week,num_casos_avg7,num_casos_prueba_pcr_avg7,num_casos2_avg7,ia14,carga_id,daily_deaths_calculated,cases_per_100k
Junio 2021,"Asturias, Principado de",Asturias,2021-06-15,33,160,0,0,0,0,0,0,0,0,99897,0,0,0,0,0,0,0,0,0,0,160,0,0,1,100084,10505,919,2474,1152651,8666.72,0.0,0.0,0.0,2862,1337,0,0,160,29.428571428571427,0,0.0,0,0,0.0,0.0,-240.57142857142858,0,0,0,0,190.3,248.3,202106,-769.0,8666.716985453533
Junio 2021,Castilla y León,Ávila,2021-06-15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5771,377,53,112,84777,0.0,0.0,0.0,0.0,0,0,0,0,0,16.571428571428573,0,0.0,0,0,0.0,0.0,-228.0,0,5,0,0,1.3,0.0,202106,-1683.0,0.0
Junio 2021,Extremadura,Badajoz,2021-06-15,6,4,0,0,540,0,1652,1652,0,480,18511,0,0,0,0,0,0,0,0,0,0,3,2,0,0,18407,1682,190,480,220461,8396.5,0.0,217.73,0.0,294,143,0,0,4,41.285714285714285,0,0.0,0,0,0.0,0.0,-2465.285714285714,0,0,0,0,20.1,133.4,202106,-1444.0,8396.496432475586
Junio 2021,"Balears, Illes","Balears, Illes",2021-06-15,7,0,0,0,0,104,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,75,8,1,1,98092,7924,751,1621,1661785,0.0,1.08,0.0,6.26,0,0,0,0,0,63.714285714285715,0,0.0,0,0,0.0,0.0,-185.28571428571428,0,7,0,0,160.9,0.0,202106,0.0,0.0
Junio 2021,Cataluña,Barcelona,2021-06-15,8,0,60,0,0,548,0,0,175,17851,491215,453391,0,0,0,0,0,0,0,0,0,153,7,1,1,446824,35230,2921,11180,5664579,8671.69,3.09,315.13,9.67,8226,4012,6628,3158,179,53.857142857142854,163,451.1,2,0,0.0,1.7,2008.7142857142858,0,27,0,0,551.6,117.0,202106,17054.0,8671.694754367447
Junio 2021,País Vasco,Bizkaia,2021-06-15,48,0,4,0,242,11,0,0,1,97,0,9123,8784,0,0,0,0,0,0,0,0,6,1,0,0,9129,706,114,97,86487,0.0,1.16,112.16,12.72,0,0,161,81,0,81.57142857142857,4,11.6,0,0,0.0,0.0,-155.57142857142858,0,0,0,0,11.9,186.2,202106,97.0,0.0
Junio 2021,Castilla y León,Burgos,2021-06-15,9,0,15,0,0,100,0,0,23,798,43398,41965,0,0,0,0,0,0,0,0,0,26,0,0,1,42173,1121,111,624,434930,9978.16,5.29,183.48,22.99,1099,385,1076,372,34,80.14285714285714,33,53.1,1,0,0.1,0.7,32.857142857142854,0,6,0,0,64.4,247.4,202106,-16096.0,9978.157404639827
Junio 2021,Extremadura,Cáceres,2021-06-15,10,16,0,0,0,24,0,0,6,855,0,24444,0,0,0,0,0,0,0,0,0,14,2,0,0,24854,2525,205,862,394151,0.0,1.52,216.92,6.09,0,0,401,188,16,5.714285714285714,16,26.9,0,0,0.0,0.7,-2420.0,0,2,0,0,27.7,101.7,202106,855.0,0.0
Junio 2021,Andalucía,Cádiz,2021-06-15,11,0,0,0,0,102,0,0,20,1162,57318,0,0,0,0,0,0,0,0,0,0,55,7,3,0,54452,6261,990,1102,1119596,5119.53,1.79,103.79,9.11,951,464,0,0,45,70.57142857142857,45,66.3,0,0,0.0,0.3,60.714285714285715,0,1,0,0,62.9,84.9,202106,214.0,5119.525257324964
Junio 2021,Cantabria,Cantabria,2021-06-15,39,0,0,0,0,10,0,0,6,418,15684,0,0,0,0,0,0,0,0,0,0,15,1,0,0,15459,2063,184,421,307651,5097.98,1.95,135.87,3.25,170,70,0,0,17,38.714285714285715,17,10.0,0,0,0.0,0.0,-28.571428571428573,0,0,0,0,9.9,55.3,202106,-556.0,5097.984404406292
Junio 2021,Comunitat Valenciana,Castellón/Castelló,2021-06-15,12,0,0,0,0,13,0,0,6,418,15702,0,0,0,0,0,0,0,0,0,0,11,2,0,0,15485,2067,184,421,307651,5103.84,1.95,135.87,4.23,138,61,0,0,5,19.571428571428573,5,8.7,0,0,0.0,0.0,-50.142857142857146,0,0,0,0,10.0,44.9,202106,-202.0,5103.835189874241
Junio 2021,Ceuta,Ceuta,2021-06-15,51,27,0,0,789,46,1614,1614,11,477,17970,0,0,0,0,0,0,0,0,0,0,25,4,0,1,17870,1652,185,477,220461,8151.1,4.99,216.36,20.87,455,207,0,0,27,30.571428571428573,0,0.0,1,0,0.2,0.3,-2461.285714285714,0,2,0,0,28.6,206.4,202106,-63.0,8151.101555377141
Junio 2021,Castilla - La Mancha,Ciudad Real,2021-06-15,13,0,19,0,1166,30,0,0,15,832,59669,0,0,0,0,0,0,0,0,0,0,41,1,0,1,59915,4607,730,837,1149460,5191.05,1.3,72.38,2.61,666,300,520,228,31,21.571428571428573,19,36.0,1,0,0.1,0.7,102.71428571428571,0,6,0,0,38.7,45.2,202106,352.0,5191.046230403842
Junio 2021,Andalucía,Córdoba,2021-06-15,14,0,22,0,0,91,0,0,32,2134,67079,64558,0,0,0,0,0,0,0,0,0,28,1,1,0,63566,1960,181,1433,771044,8699.76,4.15,276.77,11.8,1070,461,1039,438,40,39.285714285714285,31,62.6,0,0,0.0,0.7,186.42857142857142,0,2,0,0,62.1,134.8,202106,213.0,8699.762918847691
Junio 2021,Galicia,"Coruña, A",2021-06-15,15,28,0,0,0,25,0,0,7,2831,147490,0,0,0,0,0,0,0,0,0,0,53,1,0,0,146859,12792,1327,2794,1858683,7935.19,0.38,152.31,1.35,680,298,0,0,28,42.42857142857143,0,0.0,1,0,0.0,0.0,350.7142857142857,0,4,0,0,38.9,36.6,202106,644.0,7935.188517891431
Junio 2021,Castilla - La Mancha,Cuenca,2021-06-15,16,0,5,0,0,37,0,0,9,803,44060,42575,0,0,0,0,0,0,0,0,0,27,0,0,0,42925,1135,113,624,434930,10130.37,2.07,184.63,8.51,407,158,360,144,19,31.142857142857142,19,20.6,0,0,0.0,0.0,-159.71428571428572,0,1,0,0,24.0,82.8,202106,803.0,10130.365805991769
Junio 2021,País Vasco,Gipuzkoa,2021-06-15,20,0,0,0,0,261,0,0,76,1963,122580,0,0,0,0,0,0,0,0,0,0,459,36,4,4,121408,10101,1034,1940,1942389,6310.79,3.91,101.06,13.44,4608,2333,0,0,410,74.57142857142857,0,0.0,5,0,0.3,6.0,228.42857142857142,0,21,0,0,334.1,237.2,202106,778.0,6310.785326729095
Junio 2021,Cataluña,Girona,2021-06-15,17,23,0,0,774,49,0,0,11,477,17993,0,0,0,0,0,0,0,0,0,0,23,1,0,0,17893,1653,185,477,220461,8161.53,4.99,216.36,22.23,451,185,0,0,23,41.57142857142857,0,0.0,0,0,0.0,0.3,22.142857142857142,0,2,0,0,25.6,204.6,202106,41.0,8161.534239616078
Junio 2021,Andalucía,Granada,2021-06-15,18,0,0,0,0,92,0,0,22,983,49314,0,0,0,0,0,0,0,0,0,0,191,12,2,0,49210,4522,432,959,633564,7783.59,3.47,155.15,14.52,1470,773,0,0,179,65.14285714285714,0,0.0,1,0,0.1,0.3,-109.71428571428571,0,3,0,0,117.3,232.0,202106,246.0,7783.586188609202
Junio 2021,Castilla - La Mancha,Guadalajara,2021-06-15,19,0,6,0,0,9,0,0,3,540,0,19433,0,0,0,0,0,0,0,0,0,19,0,0,0,20589,2512,145,558,196329,0.0,1.53,275.05,4.58,0,0,158,64,0,106.28571428571429,6,11.1,0,0,0.0,0.0,-200.57142857142858,0,0,0,0,11.3,80.5,202106,-16510.0,0.0
Junio 2021,Andalucía,Huelva,2021-06-15,21,0,16,0,0,36,0,0,19,1723,0,46652,0,0,0,0,0,0,0,0,0,52,1,0,0,46158,5665,322,1715,495761,0.0,3.83,347.55,7.26,0,0,561,266,0,50.285714285714285,16,38.6,1,0,0.1,0.0,246.14285714285714,0,5,0,0,39.9,113.2,202106,6.0,0.0
Junio 2021,Aragón,Huesca,2021-06-15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,8,1,2,70047,5956,458,2150,694844,0.0,0.0,0.0,0.0,0,0,0,0,0,29.142857142857142,0,0.0,0,0,0.0,0.0,-276.7142857142857,0,21,0,0,138.3,0.0,202106,-824.0,0.0
Junio 2021,Andalucía,Jaén,2021-06-15,23,0,34,0,0,30,0,0,8,568,31385,29989,0,0,0,0,0,0,0,0,0,33,1,0,0,30234,3279,474,564,581078,5401.17,1.38,97.75,5.16,484,247,477,240,34,26.857142857142858,34,34.3,0,0,0.0,0.0,-54.714285714285715,0,1,0,0,34.1,82.1,202106,-48.0,5401.168173635897
Junio 2021,Castilla y León,León,2021-06-15,24,0,0,0,0,67,0,0,27,955,52211,0,0,0,0,0,0,0,0,0,0,109,4,1,0,51919,4455,557,951,782979,6668.25,3.45,121.97,8.56,1033,513,0,0,102,68.42857142857143,0,0.0,0,0,0.0,0.7,-166.42857142857142,0,4,0,0,78.4,131.9,202106,355.0,6668.250361759383
Junio 2021,Cataluña,Lleida,2021-06-15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,46278,5674,322,1715,495761,0.0,0.0,0.0,0.0,0,0,0,0,0,30.857142857142858,0,0.0,0,0,0.0,0.0,0.0,0,5,0,0,28.6,0.0,202106,-803.0,0.0
Junio 2021,Galicia,Lugo,2021-06-15,27,44,42,2,0,94,0,0,39,1959,51401,48624,0,0,0,0,0,0,0,0,0,44,2,0,0,51403,8431,740,1957,1022800,5025.52,3.81,191.53,9.19,883,358,812,319,44,27.714285714285715,42,45.6,0,0,0.0,0.3,279.85714285714283,0,6,0,0,51.1,79.4,202106,1746.0,5025.518185373484
Junio 2021,"Madrid, Comunidad de",Madrid,2021-06-15,28,2,0,0,0,17,0,0,9,1684,0,32188,0,0,0,0,0,0,0,0,0,26,2,0,0,30330,3732,223,986,330119,0.0,2.73,510.12,5.15,0,0,339,183,2,35.285714285714285,2,26.1,0,0,0.0,0.0,240.57142857142858,0,2,0,0,22.9,102.7,202106,-444.0,0.0
Junio 2021,Andalucía,Málaga,2021-06-15,29,86,0,109383,0,69,0,0,29,1596,111494,0,0,0,0,0,0,0,0,0,0,96,8,0,0,111762,9063,1187,1594,1493898,7463.29,1.94,106.83,4.62,942,458,0,0,86,40.714285714285715,0,0.0,0,0,0.0,0.0,228.0,0,0,0,0,70.3,63.1,202106,760.0,7463.294013379762
Junio 2021,Melilla,Melilla,2021-06-15,52,0,22,0,0,91,0,0,32,2134,67079,64558,0,0,0,0,0,0,0,0,0,28,1,1,0,63566,1960,181,1433,771044,8699.76,4.15,276.77,11.8,1070,461,1039,438,40,27.714285714285715,31,62.6,0,0,0.0,0.7,187.42857142857142,0,2,0,0,62.1,134.8,202106,1194.0,8699.762918847691
Junio 2021,"Murcia, Región de",Murcia,2021-06-15,30,0,34,0,0,18,0,0,1,885,0,28696,0,0,0,0,0,0,0,0,0,34,1,0,0,27815,3337,390,837,388167,0.0,0.26,227.99,4.64,0,0,283,156,0,51.0,34,24.9,0,0,0.0,0.0,-190.28571428571428,0,0,0,0,23.6,72.9,202106,-91.0,0.0
Junio 2021,"Navarra, Comunidad Foral de",Navarra,2021-06-15,31,0,80,0,0,746,0,0,232,17824,487203,450233,0,0,0,0,0,0,0,0,0,156,18,1,2,442963,35143,2909,11169,5664579,8600.87,4.1,314.66,13.17,10057,4214,8796,3470,266,75.85714285714286,175,495.7,6,0,0.0,6.3,2546.285714285714,0,42,0,0,602.4,155.3,202106,17824.0,8600.868661201477
Junio 2021,Galicia,Ourense,2021-06-15,32,19,0,0,0,25,0,0,4,721,0,13268,0,0,0,0,0,0,0,0,0,17,1,0,0,12640,1776,136,523,172539,0.0,2.32,417.88,14.49,0,0,173,74,19,25.571428571428573,19,10.6,1,0,0.1,0.7,-201.0,0,6,0,0,11.9,100.3,202106,-16118.0,0.0
Junio 2021,Castilla y León,Palencia,2021-06-15,34,165,0,0,0,0,0,0,0,0,100859,0,0,0,0,0,0,0,0,0,0,159,1,0,2,100998,10506,919,2483,1152651,8750.18,0.0,0.0,0.0,2607,1247,0,0,165,174.57142857142858,0,0.0,0,0,0.0,0.0,-276.2857142857143,0,0,0,0,171.7,226.2,202106,-318.0,8750.176766428
Junio 2021,Canarias,"Palmas, Las",2021-06-15,35,47,0,0,0,29,0,0,10,2827,147192,0,0,0,0,0,0,0,0,0,0,57,2,0,0,146587,12785,1326,2794,1858683,7919.16,0.54,152.1,1.56,669,382,0,0,47,36.42857142857143,0,0.0,0,0,0.0,0.0,197.42857142857142,0,10,0,0,37.6,36.0,202106,2827.0,7919.155660217477
Junio 2021,Galicia,Pontevedra,2021-06-15,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,45499,5627,320,1708,495761,0.0,0.0,0.0,0.0,0,0,0,0,0,113.57142857142857,0,0.0,0,0,0.0,0.0,-540.5714285714286,0,4,0,0,56.0,0.0,202106,-317.0,0.0
Junio 2021,"Rioja, La","Rioja, La",2021-06-15,26,0,0,0,0,2661,110596,155,564,16714,0,699090,0,0,0,0,0,0,0,0,0,453,110,16,12,687725,97984,7404,15104,6663394,0.0,8.46,250.83,39.93,0,0,26142,12312,0,62.714285714285715,464,1758.9,16,0,0.1,16.3,2387.714285714286,0,108,0,0,1736.4,392.3,202106,15113.0,0.0
Junio 2021,Castilla y León,Salamanca,2021-06-15,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,46278,5674,322,1715,495761,0.0,0.0,0.0,0.0,0,0,0,0,0,62.714285714285715,0,0.0,0,0,0.0,0.0,-228.0,0,5,0,0,28.6,0.0,202106,-723.0,0.0
Junio 2021,Canarias,Santa Cruz de Tenerife,2021-06-15,38,0,0,0,0,14,0,0,1,417,15570,0,0,0,0,0,0,0,0,0,0,6,0,1,1,15348,2050,180,421,307651,5060.93,0.33,135.54,4.55,194,92,0,0,6,35.857142857142854,6,13.1,0,0,0.0,0.0,59.57142857142857,0,1,0,0,14.0,63.1,202106,-558.0,5060.929429775948
Junio 2021,Castilla y León,Segovia,2021-06-15,40,12,0,0,0,6,0,0,8,735,0,12683,0,0,0,0,0,0,0,0,0,13,0,0,0,11810,1558,86,442,157640,0.0,5.07,466.25,3.81,0,0,163,89,12,26.142857142857142,12,12.7,1,0,0.1,0.3,-21.428571428571427,0,2,0,0,11.0,103.4,202106,735.0,0.0
Junio 2021,Andalucía,Sevilla,2021-06-15,41,57,0,0,808,47,1612,1612,9,476,17916,0,0,0,0,0,0,0,0,0,0,55,2,0,0,17819,1646,185,476,220461,8126.61,4.08,215.91,21.32,512,244,0,0,57,35.42857142857143,0,0.0,0,0,0.0,0.0,-99.71428571428571,0,1,0,0,33.9,232.2,202106,379.0,8126.607427163988
Junio 2021,Castilla y León,Soria,2021-06-15,42,0,0,0,0,15,0,0,3,216,12876,0,0,0,0,0,0,0,0,0,0,17,3,0,0,12694,1189,148,221,329587,3906.71,0.91,65.54,4.55,238,108,0,0,16,45.57142857142857,16,15.4,0,0,0.0,0.3,30.857142857142858,0,2,0,0,14.9,72.2,202106,-690.0,3906.7074854287334
Junio 2021,Cataluña,Tarragona,2021-06-15,43,6,0,0,0,8,0,0,4,725,0,13504,0,0,0,0,0,0,0,0,0,11,2,0,0,12865,1806,140,526,172539,0.0,2.32,420.19,4.64,0,0,149,56,6,61.0,6,8.0,0,0,0.0,0.0,103.57142857142857,0,0,0,0,8.3,86.4,202106,-179.0,0.0
Junio 2021,Aragón,Teruel,2021-06-15,44,0,53,0,0,50,0,0,19,620,0,25413,0,0,0,0,0,0,0,0,0,58,0,0,1,24854,1553,106,614,257762,0.0,7.37,240.53,19.4,0,0,1038,468,0,31.142857142857142,53,66.7,0,0,0.0,0.0,-277.42857142857144,0,1,0,0,56.1,402.7,202106,620.0,0.0
Junio 2021,Castilla - La Mancha,Toledo,2021-06-15,45,0,59,0,0,13,0,0,3,537,0,19092,0,0,0,0,0,0,0,0,0,17,1,0,0,20241,2493,142,557,196329,0.0,1.53,273.52,6.62,0,0,349,168,0,51.142857142857146,59,23.9,0,0,0.0,0.0,-107.85714285714286,0,1,0,0,22.3,177.8,202106,-198.0,0.0
Junio 2021,Comunitat Valenciana,Valencia/València,2021-06-15,46,42,0,0,0,26,0,0,8,1683,0,32047,0,0,0,0,0,0,0,0,0,24,5,0,1,30194,3720,223,986,330119,0.0,2.42,509.82,7.88,0,0,417,170,42,45.0,42,24.3,1,0,0.1,0.3,-34.42857142857143,0,2,0,0,21.1,126.3,202106,-858.0,0.0
Junio 2021,Castilla y León,Valladolid,2021-06-15,47,0,49,0,0,75,0,0,20,1182,0,61228,0,0,0,0,0,0,0,0,0,53,6,1,0,61614,5899,567,1170,654214,0.0,3.06,180.67,11.46,0,0,1191,476,0,30.0,49,68.0,0,0,0.0,0.7,-200.28571428571428,0,5,0,0,71.3,182.1,202106,451.0,0.0
Junio 2021,Castilla y León,Zamora,2021-06-15,49,29,0,0,0,19,0,0,9,973,0,17222,0,0,0,0,0,0,0,0,0,14,3,0,0,15550,1749,170,615,153129,0.0,5.88,635.41,12.41,0,0,426,180,29,39.857142857142854,29,25.7,0,0,0.0,0.3,-227.0,0,4,0,0,22.7,278.2,202106,-196.0,0.0
Junio 2021,Aragón,Zaragoza,2021-06-15,50,0,0,0,0,81,0,0,21,600,37868,0,0,0,0,0,0,0,0,0,0,103,10,1,0,41067,3833,491,637,942665,4017.12,2.23,63.65,8.59,1128,554,0,0,86,33.42857142857143,86,79.1,0,0,0.0,0.0,-82.85714285714286,0,1,0,0,88.1,119.7,202106,-995.0,4017.1216710071976
Junio 2021,Castilla - La Mancha,Albacete,2021-06-16,2,67,56,11,0,72,0,0,31,1970,52124,49265,0,0,0,0,0,0,0,0,0,67,7,1,0,52126,8509,747,1968,1022800,5096.21,3.03,192.61,7.04,723,379,641,328,67,59.42857142857143,56,46.9,0,0,0.0,0.0,4.857142857142857,0,5,0,0,54.1,62.7,202106,-146.0,5096.206491982793
Junio 2021,Comunitat Valenciana,Alicante/Alacant,2021-06-16,3,0,0,0,0,130,0,0,33,1446,78965,0,0,0,0,0,0,0,0,0,0,75,4,2,2,77333,5433,622,1412,1240155,6367.35,2.66,116.6,10.48,1948,773,0,0,0,76.57142857142857,0,0.0,1,0,0.0,0.0,84.0,0,13,0,0,103.6,157.1,202106,721.0,6367.349242634992
Junio 2021,Andalucía,Almería,2021-06-16,4,0,41,0,0,49,0,0,16,1182,0,61529,0,0,0,0,0,0,0,0,0,46,2,0,0,61915,5913,568,1170,654214,0.0,2.45,180.67,7.49,0,0,912,408,0,90.42857142857143,41,58.3,0,0,0.0,0.0,54.0,0,1,0,0,59.4,139.4,202106,642.0,0.0
Junio 2021,País Vasco,Araba/Álava,2021-06-16,1,0,0,0,0,57,0,0,11,1170,58833,0,0,0,0,0,0,0,0,0,0,34,3,1,0,56003,6392,1013,1109,1119596,5254.84,0.98,104.5,5.09,748,380,0,0,51,87.42857142857143,51,54.3,0,0,0.0,0.0,38.0,0,1,0,0,54.1,66.8,202106,-16543.0,5254.841925122991
Junio 2021,"Asturias, Principado de",Asturias,2021-06-16,33,82,82,0,831,98,0,0,17,436,25687,25687,0,0,0,0,0,0,0,0,0,81,4,0,1,25132,2707,493,431,1032983,2486.68,1.65,42.21,9.49,922,449,922,449,82,38.142857142857146,82,64.1,1,0,0.2,0.3,-59.857142857142854,0,2,0,0,63.3,89.3,202106,436.0,2486.6817750146906
Junio 2021,Castilla y León,Ávila,2021-06-16,5,0,18,0,0,9,0,0,2,540,0,19275,0,0,0,0,0,0,0,0,0,25,0,0,0,20420,2500,143,558,196329,0.0,1.02,275.05,4.58,0,0,302,140,0,12.714285714285714,18,21.0,0,0,0.0,0.7,-107.28571428571429,0,2,0,0,17.7,153.8,202106,540.0,0.0
Junio 2021,Extremadura,Badajoz,2021-06-16,6,0,0,0,0,95,0,0,33,817,53642,0,0,0,0,0,0,0,0,0,0,75,4,2,0,53463,3686,638,807,716820,7483.33,4.6,113.98,13.25,1341,504,0,0,164,49.0,0,0.0,0,0,0.0,2.7,36.57142857142857,0,13,0,0,69.4,187.1,202106,337.0,7483.32914818225
Junio 2021,"Balears, Illes","Balears, Illes",2021-06-16,7,0,27,0,0,25,0,0,3,885,0,28838,0,0,0,0,0,0,0,0,0,24,4,0,0,27970,3353,394,837,388167,0.0,0.77,227.99,6.44,0,0,317,176,0,54.42857142857143,27,28.2,0,0,0.0,0.0,-3.0,0,0,0,0,27.0,81.7,202106,885.0,0.0
Junio 2021,Cataluña,Barcelona,2021-06-16,8,56,56,0,667,90,0,0,31,328,29822,29822,0,0,0,0,0,0,0,0,0,56,3,3,0,29194,2562,610,325,1120406,2661.71,2.77,29.28,8.03,793,429,793,429,56,55.57142857142857,56,61.3,0,0,0.0,0.3,-233.0,0,6,0,0,67.4,70.8,202106,-17523.0,2661.7137002122445
Junio 2021,País Vasco,Bizkaia,2021-06-16,48,41,0,0,0,37,0,0,8,2822,146878,0,0,0,0,0,0,0,0,0,0,43,2,0,0,146404,12777,1322,2794,1858683,7902.26,0.43,151.83,1.99,564,250,0,0,41,83.57142857142857,0,0.0,4,0,0.1,3.0,0.5714285714285714,0,21,0,0,32.0,30.3,202106,2725.0,7902.261977970424
Junio 2021,Castilla y León,Burgos,2021-06-16,9,30,0,0,658,25,1640,1640,5,480,18301,0,0,0,0,0,0,0,0,0,0,30,1,0,0,18198,1668,187,480,220461,8301.24,2.27,217.73,11.34,358,187,0,0,30,32.142857142857146,0,0.0,0,0,0.0,0.0,68.57142857142857,0,0,0,0,26.6,162.4,202106,-318.0,8301.241489424434
Junio 2021,Extremadura,Cáceres,2021-06-16,10,0,8,0,0,4,0,0,4,540,0,19459,0,0,0,0,0,0,0,0,0,20,0,0,0,20614,2512,145,558,196329,0.0,2.04,275.05,2.04,0,0,155,62,0,5.714285714285714,8,10.9,0,0,0.0,0.0,77.14285714285714,0,0,0,0,10.1,78.9,202106,-315.0,0.0
Junio 2021,Andalucía,Cádiz,2021-06-16,11,0,0,0,0,113,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,53,9,3,2,49944,4313,531,938,782979,0.0,5.11,0.0,14.43,0,0,0,0,0,65.14285714285714,0,0.0,0,0,0.0,0.0,-166.71428571428572,0,6,0,0,97.6,0.0,202106,-1162.0,0.0
Junio 2021,Cantabria,Cantabria,2021-06-16,39,0,0,0,0,110,0,0,22,983,49838,0,0,0,0,0,0,0,0,0,0,117,10,4,0,49606,4545,436,959,633564,7866.29,3.47,155.15,17.36,1597,878,0,0,0,37.857142857142854,0,0.0,0,0,0.0,0.0,81.0,0,1,0,0,125.9,252.1,202106,565.0,7866.292908056645
Junio 2021,Comunitat Valenciana,Castellón/Castelló,2021-06-16,12,18,0,0,0,6,0,0,9,737,0,12802,0,0,0,0,0,0,0,0,0,12,2,0,2,11923,1570,90,444,157640,0.0,5.71,467.52,3.81,0,0,194,104,18,19.428571428571427,18,14.9,0,0,0.0,0.0,-23.857142857142858,0,1,0,0,14.3,123.1,202106,319.0,0.0
Junio 2021,Ceuta,Ceuta,2021-06-16,51,0,8,0,303,18,0,0,1,97,0,8957,8557,0,0,0,0,0,0,0,0,7,1,0,1,8961,687,112,97,86487,0.0,1.16,112.16,20.81,0,0,224,99,0,21.857142857142858,8,14.1,1,0,1.0,0.3,-390.0,0,2,0,0,14.0,259.0,202106,-380.0,0.0
Junio 2021,Castilla - La Mancha,Ciudad Real,2021-06-16,13,0,0,0,0,102,0,0,18,1162,57273,0,0,0,0,0,0,0,0,0,0,45,4,2,0,54397,6254,987,1102,1119596,5115.51,1.61,103.79,9.11,957,490,0,0,63,30.571428571428573,63,70.0,0,0,0.0,0.3,166.0,0,1,0,0,63.6,85.5,202106,330.0,5115.505950360666
Junio 2021,Andalucía,Córdoba,2021-06-16,14,58,57,1,0,65,0,0,28,1970,52214,49348,0,0,0,0,0,0,0,0,0,58,8,1,0,52216,8519,749,1968,1022800,5105.01,2.74,192.61,6.36,699,331,620,292,58,47.57142857142857,57,41.7,0,0,0.0,0.0,46.714285714285715,0,2,0,0,47.3,60.6,202106,-164.0,5105.005866249511
Junio 2021,Galicia,"Coruña, A",2021-06-16,15,0,16,0,324,16,0,0,1,95,0,8858,8439,0,0,0,0,0,0,0,0,18,1,0,1,8863,674,110,95,86487,0.0,1.16,109.84,18.5,0,0,238,125,0,27.142857142857142,16,17.9,1,0,1.1,0.7,-290.57142857142856,0,6,0,0,17.3,275.2,202106,-2736.0,0.0
Junio 2021,Castilla - La Mancha,Cuenca,2021-06-16,16,0,55,0,0,164,0,0,39,2235,0,69736,0,0,0,0,0,0,0,0,0,151,4,1,0,71155,6031,463,2161,694844,0.0,5.61,321.65,23.6,0,0,1854,856,0,31.142857142857142,55,116.5,4,0,0.2,0.0,319.2857142857143,0,18,0,0,114.4,266.8,202106,1432.0,0.0
Junio 2021,País Vasco,Gipuzkoa,2021-06-16,20,0,30,0,0,114,0,0,30,564,30662,29272,0,0,0,0,0,0,0,0,0,30,3,1,0,29512,3197,453,560,581078,5276.74,5.16,97.06,19.62,1193,446,1178,425,51,81.85714285714286,30,60.7,0,0,0.0,0.7,-88.28571428571429,0,3,0,0,63.7,202.7,202106,-1399.0,5276.744258085834
Junio 2021,Cataluña,Girona,2021-06-16,17,50,0,0,0,31,0,0,4,904,0,50122,0,0,0,0,0,0,0,0,0,47,2,1,0,49050,3424,315,917,673559,0.0,0.59,134.21,4.6,0,0,540,254,50,47.714285714285715,50,36.3,0,0,0.0,0.0,69.71428571428571,0,0,0,0,36.3,80.2,202106,427.0,0.0
Junio 2021,Andalucía,Granada,2021-06-16,18,62,0,0,4968,309,9428,9428,65,2546,88936,0,0,0,0,0,0,0,0,0,0,62,10,1,5,88075,9489,905,2554,964693,9219.1,6.74,263.92,32.03,3260,1433,0,0,62,74.0,0,0.0,5,0,0.2,3.0,363.7142857142857,0,17,0,0,202.9,337.9,202106,1563.0,9219.0987184524
Junio 2021,Castilla - La Mancha,Guadalajara,2021-06-16,19,0,0,0,0,344,0,0,95,1689,83045,0,0,0,0,0,0,0,0,0,0,250,30,5,2,82214,7487,962,1659,914678,9079.15,10.39,184.66,37.61,4041,2003,0,0,0,104.42857142857143,0,0.0,2,0,0.0,0.0,210.71428571428572,0,20,0,0,263.3,441.8,202106,1149.0,9079.151351623193
Junio 2021,Andalucía,Huelva,2021-06-16,21,19,0,0,0,16,0,0,9,1685,0,32226,0,0,0,0,0,0,0,0,0,22,2,0,0,30373,3740,223,986,330119,0.0,2.73,510.42,4.85,0,0,311,156,19,50.57142857142857,19,22.3,1,0,0.1,0.3,126.71428571428571,0,2,0,0,21.3,94.2,202106,-38.0,0.0
